"Commodity Code"|"Country or Area Code"|"Country or Area"|"Transaction Code"|"Commodity - Transaction Code"|"Commodity - Transaction"|"Year"|"Unit"|"Quantity"|"Quantity Footnotes"
"ES"|"12"|"Algeria"|"01"|"ES01"|"Electricity - total solar production"|"2016"|"Kilowatt-hours, million"|"87"|"1"
"ES"|"12"|"Algeria"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"58"|""
"ES"|"16"|"American Samoa"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1.5"|""
"ES"|"16"|"American Samoa"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"1.1"|"1"
"ES"|"16"|"American Samoa"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1.1"|"1"
"ES"|"16"|"American Samoa"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"1.1"|""
"ES"|"28"|"Antigua and Barbuda"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"5"|""
"ES"|"28"|"Antigua and Barbuda"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"5"|""
"ES"|"32"|"Argentina"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"15"|""
"ES"|"32"|"Argentina"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"16"|""
"ES"|"32"|"Argentina"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"15"|""
"ES"|"32"|"Argentina"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"8"|""
"ES"|"32"|"Argentina"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"2"|""
"ES"|"32"|"Argentina"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"0.09"|""
"ES"|"32"|"Argentina"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"0.08"|""
"ES"|"51"|"Armenia"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"5968"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"4858"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"3826"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"2559"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"1530"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"426"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"160"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"127"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"109"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"91"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"79"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"69"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"59"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"50"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"44"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"38"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"34"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"28"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"23"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"19"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"16"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"13"|""
"ES"|"36"|"Australia"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"11"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"937"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"785"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"582"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"337"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"174"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"89"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"49"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"30"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"24"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"22"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"21"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"18"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"15"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"9"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"5"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"3"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"2"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"2"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"2"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"1"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"1"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"1"|""
"ES"|"40"|"Austria"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"1"|""
"ES"|"31"|"Azerbaijan"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"5"|""
"ES"|"31"|"Azerbaijan"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"3"|""
"ES"|"31"|"Azerbaijan"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1"|""
"ES"|"50"|"Bangladesh"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"154"|""
"ES"|"50"|"Bangladesh"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"145"|""
"ES"|"50"|"Bangladesh"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"136"|""
"ES"|"112"|"Belarus"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"3"|""
"ES"|"112"|"Belarus"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"1"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"3065"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2883"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"2644"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"2148"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"1169"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"560"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"166"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"42"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"6"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"2"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"1"|""
"ES"|"56"|"Belgium"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"1"|""
"ES"|"204"|"Benin"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"5"|""
"ES"|"68"|"Bolivia (Plur. State of)"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"11"|""
"ES"|"68"|"Bolivia (Plur. State of)"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"6"|""
"ES"|"68"|"Bolivia (Plur. State of)"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"3"|""
"ES"|"68"|"Bolivia (Plur. State of)"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"3"|""
"ES"|"68"|"Bolivia (Plur. State of)"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"3"|""
"ES"|"68"|"Bolivia (Plur. State of)"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"3"|""
"ES"|"68"|"Bolivia (Plur. State of)"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"2"|""
"ES"|"68"|"Bolivia (Plur. State of)"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"1"|""
"ES"|"72"|"Botswana"|"01"|"ES01"|"Electricity - total solar production"|"2016"|"Kilowatt-hours, million"|"1.3"|""
"ES"|"72"|"Botswana"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1.3"|""
"ES"|"72"|"Botswana"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"1.3"|""
"ES"|"72"|"Botswana"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1.3"|""
"ES"|"72"|"Botswana"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"1.3"|""
"ES"|"76"|"Brazil"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"59"|""
"ES"|"76"|"Brazil"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"16"|""
"ES"|"76"|"Brazil"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"7"|""
"ES"|"92"|"British Virgin Islands"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"0.67"|"1"
"ES"|"92"|"British Virgin Islands"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"0.67"|"1"
"ES"|"92"|"British Virgin Islands"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"0.29"|"1"
"ES"|"92"|"British Virgin Islands"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"0.02"|"1"
"ES"|"92"|"British Virgin Islands"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"0.02"|"1"
"ES"|"96"|"Brunei Darussalam"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2"|""
"ES"|"96"|"Brunei Darussalam"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2"|""
"ES"|"96"|"Brunei Darussalam"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"2"|""
"ES"|"96"|"Brunei Darussalam"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"2"|""
"ES"|"96"|"Brunei Darussalam"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"2"|""
"ES"|"100"|"Bulgaria"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1383"|""
"ES"|"100"|"Bulgaria"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"1252"|""
"ES"|"100"|"Bulgaria"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1361"|""
"ES"|"100"|"Bulgaria"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"814"|""
"ES"|"100"|"Bulgaria"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"101"|""
"ES"|"100"|"Bulgaria"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"15"|""
"ES"|"100"|"Bulgaria"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"3"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"6.3"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"5.02"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"7.28"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"7.49"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"8.96"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"2.11"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"0"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"0"|""
"ES"|"132"|"Cabo Verde"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"0"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"3"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"3"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"3"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"3"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"3"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"3"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"2"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"2"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"2"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"2"|""
"ES"|"116"|"Cambodia"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"1"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2895"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2120"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1499"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"881"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"572"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"254"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"109"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"35"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"26"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"21"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"17"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"13"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"23"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"22"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"19"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"16"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"13"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"10"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"7"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"6"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"4"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"3"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"3"|""
"ES"|"124"|"Canada"|"01"|"ES01"|"Electricity - total solar production"|"1992"|"Kilowatt-hours, million"|"2"|""
"ES"|"152"|"Chile"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1261"|""
"ES"|"152"|"Chile"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"480"|""
"ES"|"152"|"Chile"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"8"|""
"ES"|"152"|"Chile"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"0"|""
"ES"|"152"|"Chile"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"0"|""
"ES"|"156"|"China"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"38776"|""
"ES"|"156"|"China"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"15189"|""
"ES"|"156"|"China"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"5564"|""
"ES"|"184"|"Cook Islands"|"01"|"ES01"|"Electricity - total solar production"|"2016"|"Kilowatt-hours, million"|"3.6"|"1"
"ES"|"184"|"Cook Islands"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2.4"|"1"
"ES"|"184"|"Cook Islands"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2.6"|"1"
"ES"|"184"|"Cook Islands"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1.4"|"1"
"ES"|"184"|"Cook Islands"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"1.4"|"1"
"ES"|"184"|"Cook Islands"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"0.9"|"1"
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2016"|"Kilowatt-hours, million"|"2.41333333333333"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2.53388888888889"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2.465556"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"2.443333"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"1.296944"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"0.479722"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"0.258333"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"0.177777777777778"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"0.177777777777778"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"0.177777777777778"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"0.177777777777778"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"0.172222222222222"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"76"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"23"|""
"ES"|"188"|"Costa Rica"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"23"|"1"
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"57"|""
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"35"|""
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"11"|""
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"2"|""
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"0"|""
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"0"|""
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"0"|""
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"0"|""
"ES"|"191"|"Croatia"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"0"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"126"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"84"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"47"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"22"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"12"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"7"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"4"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"3"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"2"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"1"|""
"ES"|"196"|"Cyprus"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"1"|""
"ES"|"203"|"Czechia"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2264"|""
"ES"|"203"|"Czechia"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2123"|""
"ES"|"203"|"Czechia"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"2033"|""
"ES"|"203"|"Czechia"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"2149"|""
"ES"|"203"|"Czechia"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"2182"|""
"ES"|"203"|"Czechia"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"616"|""
